"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000021044",519.433458283634,0.0319111236411753,0.109987877134153,0.290133098961925,0.771714414983116,0.881915782163206
"ENSMUSG00000021047",1149.40999496818,0.243257422217217,0.107645557888739,2.25979991174967,0.02383367189524,0.102751547483933
"ENSMUSG00000021048",661.937084219415,-0.0994402328646216,0.118049805382899,-0.842358295653968,0.399587429383615,0.609119047970561
"ENSMUSG00000021051",1647.39020164165,0.141158449779026,0.0711522174227948,1.98389389525622,0.0472676696237874,0.160596405469682
"ENSMUSG00000021054",531.830333240736,0.177596412118347,0.0987700873613297,1.79807892108719,0.0721645020766674,0.210197597580571
"ENSMUSG00000021055",8.45891939240615,0.490525162895461,0.348451308268818,1.40772943379808,0.159211202686264,0.350320406527922
"ENSMUSG00000021056",0.482326552750963,0.509243832693989,1.32204030518404,0.385195391318345,0.700092657609557,NA
"ENSMUSG00000021057",4540.3335575187,-0.302026673187691,0.157697270312677,-1.91523082542166,0.0554630729559838,0.177592601159675
"ENSMUSG00000021061",5834.30858770778,-0.13233869441014,0.0676743355366171,-1.95552262701618,0.0505214153323881,0.167452879003168
"ENSMUSG00000021062",4604.42267995476,-0.275125908378555,0.055925908978522,-4.91947137567697,8.67782572258291e-07,8.32208281174553e-05
"ENSMUSG00000021065",960.650698176995,0.220421158301048,0.0854060517559888,2.58086111896154,0.00985542206475087,0.0568553929347978
"ENSMUSG00000021066",2524.77957932508,0.0472420967869185,0.0605586807071121,0.780104457945537,0.435329392678777,0.640298241025551
"ENSMUSG00000021067",208.005009336444,0.25356982253861,0.0807280416659168,3.14103770271026,0.00168350358450397,0.0179419938770177
"ENSMUSG00000021068",1800.40699888042,-0.221605120621861,0.101454386929205,-2.18428327575916,0.0289414389237946,0.116910750951647
"ENSMUSG00000021069",52.8370020277165,-0.0926004877499562,0.204928833746332,-0.45186656292877,0.65136511391619,0.803410477322335
"ENSMUSG00000021070",11.946688737317,0.4368171726659,0.428606514195239,1.01915663481242,0.308128610450651,0.52348991095257
"ENSMUSG00000021071",7149.05061780816,0.0848729429147507,0.0683925257335876,1.24096810293803,0.214617532395111,0.420323945313589
"ENSMUSG00000021072",533.994223404115,0.283158884296986,0.119645239712463,2.36665399290006,0.0179497051829333,0.0851867844809846
"ENSMUSG00000021076",1532.05242981958,0.0918394130358497,0.111846792139874,0.821117988980827,0.411579064337944,0.61994007278532
"ENSMUSG00000021078",0.716756417718866,-0.693647699731352,0.987435557008096,-0.702473892912148,0.482383677390845,NA
"ENSMUSG00000021079",378.927459770276,0.245358184452596,0.0867667572301803,2.82779018468668,0.00468705146255939,0.0345407688922929
"ENSMUSG00000021081",0.205397304113874,-0.02956696753557,2.75308997546912,-0.010739557297081,0.991431237760564,NA
"ENSMUSG00000021086",0.448497428833503,0.407164862529195,1.59145877331867,0.255843801520622,0.798071450443463,NA
"ENSMUSG00000021087",15825.0354189765,0.0351775102094357,0.0730753157360639,0.481387043697371,0.630241443292601,0.789530237635174
"ENSMUSG00000021090",65.5722730331619,-0.11257133302647,0.178935717113233,-0.629116058227953,0.529273078224706,0.717183613725561
"ENSMUSG00000021091",239.95652989304,0.523298075511226,0.300761474439686,1.73991059355631,0.0818747182476736,0.228009202525769
"ENSMUSG00000021094",363.900050577378,0.0784005494833689,0.102427816821917,0.765422440074826,0.444020034777952,0.647944494634359
"ENSMUSG00000021095",0,NA,NA,NA,NA,NA
"ENSMUSG00000021096",4830.11350479025,-0.0530841603995411,0.0862169662036605,-0.615704341465072,0.538089671432544,0.72242048935868
"ENSMUSG00000021097",1583.89042993808,-0.432424570411076,0.10587410097859,-4.0843281446,4.4204527219938e-05,0.00145241386842317
"ENSMUSG00000021098",157.011402479064,0.264103029392461,0.29624519166267,0.891501488716789,0.372660193251771,0.584606249184064
"ENSMUSG00000021099",9.68851857212487,-0.158283136960672,0.360389802311508,-0.439199821819202,0.660516754156739,0.809191408591891
"ENSMUSG00000021102",417.670833765,-0.541022882193042,0.13432027461675,-4.02785717745679,5.6287517595421e-05,0.00171110110406536
"ENSMUSG00000021103",144.685497965993,0.268328533297784,0.109637239209644,2.44742147131867,0.0143882475549786,0.0735644185741732
"ENSMUSG00000021108",587.363839341115,0.0905747981015885,0.147151033632736,0.615522676705404,0.538209598244808,0.72242048935868
"ENSMUSG00000021109",1267.72316171512,0.166116232806383,0.115350040722115,1.44010554106839,0.149837541665889,0.336231138302672
"ENSMUSG00000021111",1946.09036447476,-0.0756116711062307,0.0750793420228241,-1.00709022041302,0.31389142038532,0.529291555765337
"ENSMUSG00000021112",687.976954481291,0.240197621473628,0.160712278982955,1.49458163989513,0.135023660746307,0.3151459867197
"ENSMUSG00000021113",763.16876381415,-0.292680140803211,0.0873422268211449,-3.35095808127891,0.000805324919652259,0.0109466170362756
"ENSMUSG00000021114",3038.7396774888,0.21127036736244,0.112407531023613,1.87950367238347,0.0601757525556635,0.18746064480639
"ENSMUSG00000021115",441.158875521747,-0.0401209509518095,0.171261345516536,-0.234267404771357,0.814777389103938,0.906887202312675
"ENSMUSG00000021116",513.642217796291,0.450395997919172,0.176252774538102,2.55539805883626,0.0106066424478524,0.0595301286746955
"ENSMUSG00000021118",3.23658454983908,0.158411093181866,0.536639501636639,0.295190892021077,0.767848059279236,NA
"ENSMUSG00000021120",150.816152522611,0.394879339941159,0.10331014069155,3.82227085645096,0.000132228332717535,0.00314844910742246
"ENSMUSG00000021123",38.3629224847017,0.404627893116557,0.193429706550808,2.09186014047059,0.0364510286156009,0.135805313309637
"ENSMUSG00000021124",2156.55144508654,0.114183681408175,0.0844746014674962,1.35169245459074,0.176473719857438,0.37243239418519
"ENSMUSG00000021125",110.117272748888,0.0353498865132692,0.141297070057993,0.250181313021992,0.802447135883213,0.900596326307231
"ENSMUSG00000021127",263.615510654658,-0.00619344122505002,0.153514196455049,-0.0403444200475853,0.967818540510865,0.986053543827411
"ENSMUSG00000021130",1813.06399843417,-0.016364053816405,0.0711479344015121,-0.230000406252935,0.818091454034247,0.908267485313804
"ENSMUSG00000021131",288.295049692747,0.229997989661782,0.108269575660414,2.12430859046836,0.0336443478690815,0.128425215097801
"ENSMUSG00000021133",789.474367232583,-0.0667294104408943,0.0541908469820765,-1.23137788311308,0.218181564963776,0.425002312270366
"ENSMUSG00000021134",4077.44279481739,-0.254668132957537,0.09316115907103,-2.73362993222709,0.0062640403215046,0.0419973780999138
"ENSMUSG00000021135",5.21935840442128,0.478691580021052,0.459101023386177,1.04267155949769,0.297100434276377,0.511867924384054
"ENSMUSG00000021136",148.79217964229,0.114437928300688,0.114955236637156,0.99549991499647,0.319493185596053,0.534789075754705
"ENSMUSG00000021139",166.067795414015,-0.501189865879692,0.170880031148905,-2.93299259433629,0.00335711899585259,0.0280427678200237
"ENSMUSG00000021140",3402.4448895455,-0.0818771025576477,0.108244268557343,-0.756410511603882,0.449403107594053,0.653047613363762
"ENSMUSG00000021143",3125.11117793853,-0.290358644642426,0.0855077174707422,-3.39570103414088,0.000684530840689323,0.00981179713681691
"ENSMUSG00000021144",1048.0790921372,-0.263624658876874,0.0913350572232312,-2.88634689561262,0.0038974232105846,0.0306395374166378
"ENSMUSG00000021147",1406.31761170101,0.142970098019293,0.0979165834359707,1.46012139111025,0.144256714595571,0.328782569846365
"ENSMUSG00000021148",0.195963905390172,0.523005241895604,2.78121183379096,0.188049409088957,0.85083791917002,NA
"ENSMUSG00000021149",558.375489223918,0.226303972136881,0.145707584429038,1.55313790303823,0.120390192628327,0.292597726637146
"ENSMUSG00000021156",3799.13693988069,-0.096489673032015,0.06872482281663,-1.40400031717021,0.160318755119614,0.351809475520387
"ENSMUSG00000021171",1113.37819847987,0.0947047996147988,0.115999358782847,0.816425199315867,0.414256988960971,0.622280903917576
"ENSMUSG00000021175",13.2312424229328,-0.0936365138768118,0.28864571289246,-0.324399461673965,0.745635627248414,0.865381854239119
"ENSMUSG00000021176",7.29980549986387,-0.312185500982172,0.373657694893561,-0.835485272345588,0.403444535794707,0.613067616578738
"ENSMUSG00000021177",205.209264754463,-0.227321425001966,0.134175603168067,-1.69420833321856,0.0902257018952752,0.243464095999232
"ENSMUSG00000021178",1874.51581140208,-0.06138278809533,0.113239524991327,-0.542061511650031,0.587776131815487,0.760175336480503
"ENSMUSG00000021179",358.809884702649,0.114032728448869,0.0876172601244039,1.30148703904869,0.193091798093573,0.393498582106749
"ENSMUSG00000021180",1032.99060171051,0.147116729098213,0.138428945167863,1.06275987958887,0.287890858115981,0.50218164156137
"ENSMUSG00000021182",1568.98557898123,-0.316504962497002,0.166841981519243,-1.89703430524468,0.0578234105931538,0.182550657733163
"ENSMUSG00000021185",131.210359747765,-0.398210538250527,0.201522480756759,-1.97601050143469,0.0481535878345779,0.162616727165876
"ENSMUSG00000021186",97.9307924973334,0.115612560624808,0.142514515695591,0.811233578983311,0.417231545549632,0.624528236836603
"ENSMUSG00000021187",12.8281015408045,-0.165439601773656,0.362427179038739,-0.456476807871996,0.64804714450346,0.8012538168168
"ENSMUSG00000021188",1136.20874241222,0.121602033373357,0.0921566161440648,1.31951495683458,0.186997013176638,0.386692179499652
"ENSMUSG00000021189",507.767877986783,-0.00302444695112025,0.121450349687298,-0.0249027438694693,0.980132538622753,0.992358471377688
"ENSMUSG00000021190",1522.2534030889,-0.0082567734960465,0.0698506297126328,-0.118206142593346,0.905904322997412,0.95486320370349
"ENSMUSG00000021192",452.280490421804,0.15347752895087,0.124204509123224,1.23568403461587,0.21657603432251,0.423139607508695
"ENSMUSG00000021193",560.133682453233,0.2343635780488,0.120093876466948,1.95150314856645,0.0509972220308557,0.168483018654662
"ENSMUSG00000021194",1901.86012546358,-0.424769013565785,0.105137095171638,-4.04014408874757,5.3418372766651e-05,0.00164403566397789
"ENSMUSG00000021196",6609.40481858762,-0.0929827496771401,0.0748773356429986,-1.24180099196457,0.214309996664525,0.420119514289302
"ENSMUSG00000021198",2630.57653851508,0.231353146851157,0.0790111469435822,2.92810768860696,0.00341031904884189,0.0282753394468108
"ENSMUSG00000021200",63.1868149338831,-0.372549037089358,0.245487498376574,-1.51758863303855,0.129118134179385,0.306179313263082
"ENSMUSG00000021203",462.630583242573,0.167804552084158,0.0978471036411295,1.71496698256505,0.086351280571771,0.236222304932706
"ENSMUSG00000021207",1.59798794018952,0.29027906606634,0.824119423627474,0.352229370821812,0.724666251845916,NA
"ENSMUSG00000021208",2.4528478855215,-0.553073319467846,0.695587113996049,-0.795117258987905,0.426545296011246,NA
"ENSMUSG00000021209",1018.32158589226,0.270660922184631,0.130930098353428,2.06721697752047,0.038713713142093,0.141056388060548
"ENSMUSG00000021210",0,NA,NA,NA,NA,NA
"ENSMUSG00000021211",0.167534383900438,-0.0295677928439425,2.90596575765745,-0.0101748593444465,0.99188177689788,NA
"ENSMUSG00000021213",4.73532768415432,0.194641542376977,0.694315859080268,0.28033572880621,0.779219941634392,0.886591108908008
"ENSMUSG00000021214",9.76518389485888,0.388613306344466,0.39635051609631,0.980478870500668,0.326849794552755,0.541825874686918
"ENSMUSG00000021215",373.440222455272,-0.0334072041482451,0.144027288509424,-0.231950517808014,0.816576446754603,0.907546504645065
"ENSMUSG00000021216",2.68913670094181,1.01839677313798,0.619718151745393,1.64332248501959,0.100316228528133,NA
"ENSMUSG00000021217",451.105353655106,0.0188626695131198,0.16614740180669,0.113529729071937,0.909610595049319,0.95641259504192
"ENSMUSG00000021218",3197.80841066427,0.24953946414724,0.0923938018782305,2.7008247206465,0.00691677801109004,0.0447390823438491
"ENSMUSG00000021219",746.953573354008,-0.217138195987274,0.110171048841678,-1.97091884183941,0.0487331595885111,0.163849611634321
"ENSMUSG00000021221",40.3891226009701,0.018580677409813,0.176181176918434,0.105463465137454,0.916008058872625,0.959801272842631
"ENSMUSG00000021222",306.397255424167,0.0379338291614833,0.0935689907300434,0.405410263224133,0.685175968132395,0.824852985914859
"ENSMUSG00000021223",166.122091861982,-0.469910835883071,0.193582833823783,-2.42744062890839,0.0152057754214673,0.0761297518793857
"ENSMUSG00000021224",924.018840569222,-0.125017622270025,0.0920347950290986,-1.35837345245891,0.174345213681858,0.370414225102778
"ENSMUSG00000021226",81.2773640513583,-0.230041266257348,0.112414140356687,-2.04637304103766,0.0407196823904841,0.14615637860505
"ENSMUSG00000021228",29.8457659974849,0.0917638486990517,0.262272428128482,0.34987989150769,0.726428838647848,0.852514181375654
"ENSMUSG00000021234",239.691674733492,0.306750831145035,0.0777234783375194,3.94669458581035,7.92375276931635e-05,0.00220771268972381
"ENSMUSG00000021235",241.120637707748,-0.0866404471667158,0.144302233828068,-0.600409604676983,0.548233288337624,0.731001290007053
"ENSMUSG00000021236",523.567025551827,0.118372739419501,0.0909329604551614,1.30175833742783,0.192999010115625,0.393478602018676
"ENSMUSG00000021238",869.650179032657,0.174124554235364,0.065508320248023,2.65805249739432,0.0078593649410661,0.048949715338007
"ENSMUSG00000021239",10.3364472469783,0.121723590227736,0.340660566403485,0.357316350151205,0.720854991187105,0.84779462951594
"ENSMUSG00000021240",278.283448168589,-0.12808467345072,0.0983842849326397,-1.30188142891332,0.192956921848673,0.393439004986405
"ENSMUSG00000021241",283.036088444557,0.035338405598898,0.0734293765757162,0.481257056056564,0.630333814245272,0.78956083989138
"ENSMUSG00000021242",650.068631875499,-0.124330508977994,0.085908950265743,-1.44723580713535,0.147830891020318,0.333556298756101
"ENSMUSG00000021243",152.136282082628,0.29748761594079,0.115118966156654,2.58417553486336,0.00976121007280649,0.0565265952307262
"ENSMUSG00000021244",3057.55261851351,0.0980153641400944,0.0851127549135697,1.15159430851025,0.249487821263572,0.462671965971484
"ENSMUSG00000021245",518.927066642423,0.132839105339059,0.0855962386447869,1.5519269005537,0.120679715442519,0.293096194298481
"ENSMUSG00000021248",1984.5146615198,0.0960895726760219,0.0811787349210264,1.18367910967695,0.236540111456969,0.447456762714699
"ENSMUSG00000021250",363.836253003577,0.263221948624668,0.186715080109559,1.40975195185208,0.158612938630794,0.349391292989
"ENSMUSG00000021252",364.168238479304,0.22109671812551,0.0944021566753212,2.34207274401507,0.0191769767842868,0.0889053024632414
"ENSMUSG00000021253",209.106737505313,-0.144572693240163,0.0971962872113117,-1.48743020323247,0.136901224748286,0.317988954794695
"ENSMUSG00000021254",704.776830415393,0.0393065219987403,0.0537993808589652,0.730612906155596,0.465015626582298,0.665985251337915
"ENSMUSG00000021255",29.4980478371148,-0.312923723363027,0.181772935666539,-1.7215088825824,0.0851585217302928,0.234127343323698
"ENSMUSG00000021256",297.277555437179,-0.427811785610781,0.148016339592832,-2.89030107613538,0.00384873025523937,0.0304495258753168
"ENSMUSG00000021257",151.127558561198,-0.349388514045742,0.174915432161753,-1.99747106203097,0.0457740349817653,0.157304632590275
"ENSMUSG00000021258",456.426994344854,-0.0624998683132868,0.109557462861216,-0.570475681720192,0.568355111366317,0.74613368966553
"ENSMUSG00000021259",3942.36827767113,-0.0710569250847276,0.067007260760088,-1.06043620166983,0.288946199937955,0.503516528312722
"ENSMUSG00000021260",165.164600017911,-0.437267939108877,0.0978185821335908,-4.47019297940446,7.81490521772771e-06,0.000408587725208788
"ENSMUSG00000021262",1667.90533482395,0.122670489434285,0.0829728240847069,1.47844177641888,0.139289570445,0.321761467903099
"ENSMUSG00000021263",79.4452535303507,0.303969911391914,0.126348793037519,2.4057998820903,0.0161371016316827,0.0792832748719921
"ENSMUSG00000021264",1421.76660672451,0.110707987122625,0.0820152315687658,1.34984666878373,0.17706517150669,0.373042510864562
"ENSMUSG00000021265",157.829161280615,-0.211802673504713,0.124215377222841,-1.70512442372364,0.088171221390265,0.239473644326744
"ENSMUSG00000021266",1419.6467818637,-0.100010568435842,0.0909773387931912,-1.09929098567266,0.271641162993743,0.485697085624783
"ENSMUSG00000021270",16969.7507432555,0.0525446141976673,0.124911193043182,0.420655770852356,0.674006462468323,0.818598109118748
"ENSMUSG00000021271",213.860898380062,-0.40493207007036,0.0941118688358356,-4.30266740082172,1.68754080277131e-05,0.000726856904578272
"ENSMUSG00000021273",1276.16998169621,-0.1153568986187,0.0823853978762592,-1.40021049351444,0.16145029443387,0.35348816987678
"ENSMUSG00000021275",1751.53785058956,-0.227809132706737,0.0676715058129972,-3.36639668306277,0.00076157104697602,0.0105501598032001
"ENSMUSG00000021276",587.1417474006,-0.124806831626687,0.0820912981851626,-1.52034179487789,0.128425094891837,0.30511946306221
"ENSMUSG00000021277",1315.05592938153,-0.159322471395488,0.0998543262077947,-1.59554901070526,0.110589519356604,0.277000415150351
"ENSMUSG00000021278",45.4569482233847,-0.790157203748787,0.280553427867347,-2.81642327365323,0.00485616407136604,0.0354618839367333
"ENSMUSG00000021279",3604.33299948745,-0.473754532817891,0.134686639822142,-3.51745751058531,0.000435702098684649,0.0072027781228268
"ENSMUSG00000021280",15.8580352744185,0.305849772877325,0.360200840285172,0.849108993291583,0.395820646610636,0.605619533321862
"ENSMUSG00000021281",26.7028283346517,-0.391913404674866,0.3874805864585,-1.011440104024,0.311805834810935,0.527029147364458
"ENSMUSG00000021282",3274.05422712961,0.213796883392017,0.117232871999722,1.82369398399217,0.0681983488719502,0.203260120144112
"ENSMUSG00000021285",1476.64474928171,0.0120214961733849,0.0804102281007975,0.149502077749555,0.881157469986332,0.941876431062427
"ENSMUSG00000021286",168.373161049213,-0.0588425871651006,0.12272363901143,-0.479472313884208,0.631602659696556,0.790861472891643
"ENSMUSG00000021287",212.063909981261,-0.410413792703908,0.144656432413366,-2.83716241204624,0.00455164522609473,0.0338507283655927
"ENSMUSG00000021288",9852.72208837364,-0.228932272351508,0.076533673444821,-2.99126204253821,0.00277826973274461,0.0247711748445115
"ENSMUSG00000021290",531.135436378983,0.28718173860423,0.122292179082437,2.34832464969524,0.0188580762921775,0.0881601099594983
"ENSMUSG00000021294",152.141011829385,-0.215594691733878,0.213077577667457,-1.01181313441787,0.311627408741182,0.527029147364458
"ENSMUSG00000021298",2.74505829219415,-0.659862106149128,0.523245422258159,-1.26109484780846,0.20727467667453,NA
"ENSMUSG00000021301",1622.7005789367,-0.320995891548665,0.134540873954471,-2.3858615015188,0.0170391666787092,0.0822714479023741
"ENSMUSG00000021302",721.258097878663,0.0573491564021723,0.122127556573708,0.469584080866796,0.638652200297787,0.794846554296191
"ENSMUSG00000021303",677.319189584779,0.259038508982641,0.105779179026323,2.44886102697184,0.0143308729914273,0.0733456323674478
"ENSMUSG00000021306",345.92301763349,-0.0934613308259734,0.10427302904017,-0.896313569158601,0.370085314018704,0.582195113352969
"ENSMUSG00000021311",567.886420863822,0.0115440260095027,0.077480322428634,0.148993004257768,0.881559153144193,0.942247769721484
"ENSMUSG00000021313",5164.22360649136,0.0529389269626374,0.0762459887021879,0.694317535436698,0.487483096444375,0.683776289945977
"ENSMUSG00000021314",2929.4563267956,0.0300262101642564,0.0867954028384787,0.345942402273695,0.729386001362859,0.853893721700715
"ENSMUSG00000021318",358.091047453556,-0.479885167679115,0.120730680068465,-3.97484025938542,7.04265093266339e-05,0.00200583998427182
"ENSMUSG00000021319",29.9462139749467,0.151308706423271,0.285719143910391,0.529571467814299,0.596409081076746,0.766598000480607
"ENSMUSG00000021322",9.24652387540256,-0.31563234120515,0.392039484493635,-0.805103449242686,0.420759985543678,0.627332457928544
"ENSMUSG00000021326",370.652404800352,0.0499036949531156,0.0789885408938724,0.631783982693962,0.527528041377915,0.716048775589447
"ENSMUSG00000021327",974.17720595224,0.301400911488684,0.0965078871033426,3.12307025399839,0.00178975021323716,0.0187373246087881
"ENSMUSG00000021335",0,NA,NA,NA,NA,NA
"ENSMUSG00000021336",0.244890615738803,-0.638954583213171,1.70534416615643,-0.374677789911036,0.7079001120539,NA
"ENSMUSG00000021337",3.51947954489596,0.172196256183116,0.448921740354212,0.383577449484288,0.701291656514827,0.835834311467944
"ENSMUSG00000021338",436.767271857296,-0.0438789695411418,0.120123921014313,-0.365280863050695,0.71490176199249,0.844147858805808
"ENSMUSG00000021339",1592.90870234791,-0.0334855451284379,0.112081376036222,-0.29876101019331,0.765122402273541,0.877561922485873
"ENSMUSG00000021340",932.669732021439,0.0615190979681295,0.0779105490802331,0.789611916414253,0.429754446815661,0.635461896447994
"ENSMUSG00000021342",0.243485156071468,0.195461492210149,2.67433964377493,0.0730877593147621,0.941736282258403,NA
"ENSMUSG00000021345",0,NA,NA,NA,NA,NA
"ENSMUSG00000021346",0,NA,NA,NA,NA,NA
"ENSMUSG00000021347",0,NA,NA,NA,NA,NA
"ENSMUSG00000021348",1.487242845799,-0.164811264666507,0.778380677142745,-0.211736068875053,0.832312947125144,NA
"ENSMUSG00000021356",9.1718639638447,0.335806897583023,0.296818129752668,1.13135574926924,0.257905388460453,0.47168072204157
"ENSMUSG00000021357",846.73690946582,0.107014790831184,0.0620049398710514,1.72590750114003,0.0843640550258642,0.232590734933124
"ENSMUSG00000021359",11.9341792602193,-0.412984237930026,0.346533905666512,-1.19175708690238,0.233356506715683,0.443481353333949
"ENSMUSG00000021360",1282.00122133224,0.10788439876188,0.124035287350913,0.869787953622105,0.384416295879756,0.595138963956547
"ENSMUSG00000021361",282.41409176596,0.0679370926653437,0.0647654846932363,1.04897065137596,0.294191626243003,0.509151373300767
"ENSMUSG00000021362",0.84196658041718,-2.884456713636,1.01360804873274,-2.84573185586112,0.00443094892350379,NA
"ENSMUSG00000021363",95.5180939518402,0.150958325228927,0.163223979076352,0.92485384857768,0.355041935847097,0.568310361462182
"ENSMUSG00000021364",249.70686342381,-0.0194451844974917,0.107053814131087,-0.181639343308976,0.855865770918339,0.929039189331853
"ENSMUSG00000021365",172.343232542022,-0.199822937424958,0.107521761821855,-1.85844180786427,0.0631062998948532,0.193978954059653
"ENSMUSG00000021366",1725.28066707939,-0.128042990900569,0.127392357581869,-1.00510731829641,0.314845176552242,0.530174114419578
"ENSMUSG00000021367",28.212373307259,0.258332319815849,0.315752841698292,0.818147252219162,0.413273110252767,0.621400748716638
"ENSMUSG00000021368",190.570184550649,0.21884212401147,0.128564692471076,1.7021945901726,0.0887188965636296,0.240629491307986
"ENSMUSG00000021371",333.798647832264,0.0861183434266011,0.115287129546237,0.74699009130991,0.455069542027653,0.657772602967255
"ENSMUSG00000021373",4226.5298809978,0.0794474310463478,0.0543430918899251,1.46196008146303,0.143752149115681,0.328020218791901
"ENSMUSG00000021374",1144.082238841,0.0777061132719628,0.112263080815825,0.692178699419843,0.488825113618519,0.684939160654687
"ENSMUSG00000021375",726.455102231916,-0.135400080464665,0.0813351112277296,-1.66471869799943,0.0959688908038603,0.253666515391108
"ENSMUSG00000021376",105.466056214716,0.276512243210794,0.203671562773852,1.35763795124321,0.174578594402958,0.370637872021349
"ENSMUSG00000021377",769.699595511174,-0.115931080467336,0.187560825074812,-0.618098584398394,0.536510355388479,0.721676179362405
"ENSMUSG00000021379",1465.7060517048,0.0414104240886272,0.199232322157646,0.207849929369696,0.835346145840578,0.917376643904298
"ENSMUSG00000021381",0,NA,NA,NA,NA,NA
"ENSMUSG00000021384",16.0169020531982,-0.250262144563216,0.242821458377901,-1.0306426220937,0.302708440910647,0.517880259937613
"ENSMUSG00000021385",479.993650459878,0.137101033516975,0.0721895217124764,1.89918190707835,0.0575405627691683,0.181995096309625
"ENSMUSG00000021388",24.7780974988612,0.514106118334351,0.302378543901741,1.7002070044408,0.0890919952143591,0.241294874852683
"ENSMUSG00000021390",47.791284573363,0.798578743329635,0.325473267723787,2.45359242224264,0.0141437188594401,0.0726136267264598
"ENSMUSG00000021391",11.8679787301181,-0.0287671305130316,0.311472656473466,-0.0923584459667722,0.926413253580135,0.965280372170821
"ENSMUSG00000021392",457.133786075452,0.301151564551392,0.121592764571322,2.47672273603704,0.0132594862194637,0.069366534598388
"ENSMUSG00000021395",4061.87299520944,0.182038477541966,0.0613455973910744,2.96742529674104,0.00300305247970077,0.026031955360842
"ENSMUSG00000021396",3.42370239109876,-0.64329243000294,0.595201491705979,-1.08079774491008,0.279787091812257,0.493902607513185
"ENSMUSG00000021400",937.389824182793,0.109691335411797,0.0912061958217627,1.20267416509903,0.229102435141734,0.438307072543835
"ENSMUSG00000021403",0.645088467421787,0.669819701720576,1.07059034829973,0.625654530497455,0.531541563259289,NA
"ENSMUSG00000021404",0.1440929430707,-1.39355590549008,3.00106817891499,-0.464353297696124,0.642394644358699,NA
"ENSMUSG00000021408",99.6658674015325,0.0808867054300367,0.127566921729139,0.634072723035381,0.526033363131978,0.714690600911464
"ENSMUSG00000021411",56.064636731821,0.0715049164019184,0.187024759473085,0.382328610411653,0.702217635682412,0.836244080692598
"ENSMUSG00000021413",1971.60988300218,0.245349666088045,0.117652890265844,2.08536879573177,0.0370358370566262,0.137128460732239
"ENSMUSG00000021414",8.74611739309112,-0.0453160623528038,0.409621572473363,-0.110629091332222,0.911910477532027,0.95764668576447
"ENSMUSG00000021415",0,NA,NA,NA,NA,NA
"ENSMUSG00000021416",5.03664598017334,1.11528630352865,0.904542424568927,1.23298396320124,0.217581747398734,0.424310074300329
"ENSMUSG00000021417",527.004426047917,0.285082034491722,0.0741141570033238,3.84652603522073,0.000119804405619381,0.00295173388669786
"ENSMUSG00000021418",99.6542657911632,-0.0359371368861426,0.276648630733767,-0.129901734163025,0.896644172252282,0.949948092160346
"ENSMUSG00000021420",298.4055830993,-0.29164226242064,0.207369731728188,-1.40638780785478,0.159608998676899,0.350828542362113
"ENSMUSG00000021423",91.6339343543342,0.19392846045374,0.141965218448343,1.36602797905956,0.1719301817086,0.367185562162683
"ENSMUSG00000021427",2375.52420955969,0.0909004989570429,0.0743126600496752,1.2232168636714,0.221247797814453,0.428397279771867
"ENSMUSG00000021428",268.467729191808,0.0993959404629713,0.116291238206729,0.854715643205009,0.392708588227016,0.60238915468757
"ENSMUSG00000021431",528.732726316039,0.347731144645815,0.144078362268924,2.41348623880642,0.0158007245421889,0.0781838587808765
"ENSMUSG00000021432",182.6122827632,-0.0123901884919767,0.0888429223647332,-0.139461739463166,0.889085287916109,0.945552974267514
"ENSMUSG00000021439",0.721200514911292,1.27101156486455,1.61969183506075,0.784724314435329,0.432615223735199,NA
"ENSMUSG00000021440",0,NA,NA,NA,NA,NA
"ENSMUSG00000021441",0,NA,NA,NA,NA,NA
"ENSMUSG00000021448",1165.62954495844,-0.395244134584463,0.105281697608265,-3.75415806890858,0.000173925086915717,0.00378319756727195
"ENSMUSG00000021451",1278.05155114572,-0.22924467589478,0.0936146064927842,-2.44881311243294,0.0143327794095162,0.0733456323674478
"ENSMUSG00000021453",108.919336947818,-0.533796773078931,0.149633135010662,-3.567370108505,0.000360582018252258,0.00629676325233672
"ENSMUSG00000021456",0.450992262118632,-1.44273025921987,1.78859789361873,-0.806626388394602,0.419881765765536,NA
"ENSMUSG00000021457",88.4279697287062,-0.152069951528933,0.0964907793340095,-1.57600500875355,0.11502464890115,0.284109287014739
"ENSMUSG00000021458",595.756938535743,-0.0750650905653178,0.0741916562140816,-1.01177267627934,0.311646757224384,0.527029147364458
"ENSMUSG00000021460",675.63869360428,0.0031599701023377,0.0705357253066006,0.0447995691346778,0.96426706853031,0.984399680970953
"ENSMUSG00000021461",115.024625474703,0.0298496190890922,0.166248755148629,0.179547925410967,0.857507489644329,0.930330042455462
"ENSMUSG00000021464",7.70601245923148,0.164102797685684,0.305629006119246,0.536934631203351,0.59131276840851,0.762518342604149
"ENSMUSG00000021466",1538.91382197628,0.103546255192154,0.0987310560028122,1.04877086688108,0.294283588934981,0.50915246600207
"ENSMUSG00000021468",456.008874359711,0.0977437484851859,0.0924002947401638,1.05782940151921,0.290133225926126,0.504723645582852
"ENSMUSG00000021469",4.04334965876276,0.00534923615095936,0.518771137752747,0.0103113603700692,0.991772870550534,0.997346242223287
